2021-04-01,52.0,65.0,67.0,87.567726,112.84449,40.682,79.0,6.3451,47.0,38.360397,9.0,14.202,53.662155,38.0,44.697327,87.0,93.777245,16.056,15.602,61.002
2021-04-02,47.0,56.0,57.798763,69.0,89.50881,20.848879,69.55933,5.1216,43.49664,35.0,4.0,6.7525,44.0,28.0,40.0,60.0,68.0,10.759999,13.893466,67.32606
2021-04-03,39.433945,53.363827,47.0,53.0,98.0,16.307,58.0,3.4106,41.66421,30.0,4.0,5.0505,43.0,22.0,34.0,53.0,57.0,9.951694,13.042872,99.043
2021-04-04,36.729233,47.0,40.0,40.60387,87.0,20.036077,52.0,4.620432,43.0,28.0,4.0,8.7424,36.005802,21.0,29.0,43.0,51.35159,9.009,10.9210005,42.091
2021-04-05,32.0,43.0,37.44104,39.079067,76.0,20.048,45.571762,2.56257,46.388874,26.50416,4.0,14.1291,40.0,20.0,24.0,48.61716,51.0,10.049689,10.275041,35.962666
2021-04-06,27.0,39.0,33.0,34.70642,63.72644,25.519999,41.0,2.8328,44.0,25.0,4.0,9.269899,38.911934,19.0,21.26668,48.0,61.0,10.391253,9.849,29.239
2021-04-07,25.701693,37.51572,32.0,29.0,65.0,25.609,37.0,3.3806,40.0,24.0,4.0,7.5424,36.0,20.0,18.0,41.0,45.794434,8.9779,11.838,23.871
2021-04-08,24.879969,36.0,30.0,29.0,60.0,27.707,33.083645,5.3475,36.0,23.0,4.8238807,8.095582,35.3199,21.0,20.0,30.140802,38.0,7.6177,12.519725,27.368002
2021-04-09,24.91052,37.0,29.0,26.695534,55.0,31.10485,33.317814,0.6579,32.0,23.0,4.0,8.7306,31.0,27.189707,27.0,26.0,34.0,8.2304,12.128915,39.121
2021-04-10,24.0,44.869434,33.621014,28.0,52.0,33.746,32.0,0.66051,28.0,23.0,8.0,13.20814,28.0,28.55906,52.0,20.0,28.735922,12.978,14.833,30.666
2021-04-11,33.0,52.0,44.0,34.50549,71.0,31.694,34.0,8.5125,24.0,25.0,51.0,42.949,34.0,51.0,176.9319,32.246975,33.0,16.530333,22.102667,33.758
2021-04-12,52.31836,78.0,60.0,59.0,54.0,39.485332,53.4875,29.79025,23.883957,26.0,41.0,47.715702,57.0,102.0,417.0,65.61802,94.0,21.949,43.5195,44.909
2021-04-13,75.0,56.0,53.0,57.0,48.36386,42.961,79.0,15.187389,27.632196,16.0,22.149912,34.12,56.0,99.0,207.06334,65.0,102.0,16.54,22.868446,47.551
2021-04-14,76.30642,42.0,46.0,49.0,41.0,28.629,64.0,11.489642,15.0,12.354529,19.409903,18.758791,47.0,61.0,65.0,51.0,85.90746,9.8039,16.229,46.575
2021-04-15,76.0,31.0,40.823154,42.0,34.0,20.44921,57.0,8.599628,14.0,11.0,11.0,12.602,41.0,43.0,46.0,42.0,76.0,7.514,9.2838,39.202
2021-04-16,67.33329,26.0,35.0,36.0,29.0,16.129,49.34316,6.5383496,12.33718,9.0,8.48713,7.9103,37.0,34.91065,31.0,37.0,64.0,8.956546,9.4786,35.956
2021-04-17,64.0,22.103333,32.0,33.0,25.0,16.286,46.0,3.2744,12.0,14.465131,8.0,8.6436,32.284565,31.0,26.0,33.698277,56.0,10.227351,11.118,32.326317
2021-04-18,53.649372,19.0,29.0,32.0,22.278702,21.364,40.0,2.772,11.0,15.00718,7.0,8.3333,30.415693,28.265974,31.21383,34.265488,47.0,10.446292,8.1301,30.423584
